,px,py,pz,sx,sy,sz
0,64.30451325,98.0687005,16.1023935,-34.749446868896484,42.71641159057617,0.04811941459774971
1,60.139331551984526,97.25834233755432,17.889094067836105,812.5238647460938,1490.3941650390625,1666.3619384765625
2,55.97414985396905,96.44798417510866,19.675794635672204,1213.262451171875,2452.269287109375,2554.8154296875
3,51.80896815595358,95.63762601266298,21.462495203508308,1310.530029296875,2774.126220703125,2610.764404296875
4,47.643786457938106,94.82726785021731,23.24919577134441,1251.193603515625,2694.3203125,2303.363525390625
5,43.47860475992263,94.01690968777163,25.035896339180514,1153.223876953125,2525.22802734375,1987.3404541015625
6,39.313423061907166,93.20655152532596,26.822596907016617,1051.0789794921875,2325.676025390625,1689.3212890625
7,35.14824136389169,92.39619336288028,28.609297474852717,944.5767822265625,2095.126220703125,1399.63818359375
8,30.98305966587622,91.58583520043462,30.39599804268882,813.8318481445312,1768.033447265625,1059.1302490234375
9,26.817877967860746,90.77547703798894,32.18269861052492,627.1631469726562,1292.413818359375,628.0499267578125
10,64.30451325,98.0687005,16.1023935,-17.38870620727539,38.42582321166992,31.710599899291992
11,60.02643205454503,97.25834233755432,17.781416642017426,765.64404296875,1544.7020263671875,1719.0916748046875
12,55.748350859090074,96.44798417510866,19.460439784034854,1124.6375732421875,2503.1396484375,2556.705810546875
13,51.47026966363511,95.63762601266298,21.13946292605228,1221.287353515625,2845.66015625,2639.15478515625
14,47.19218846818015,94.82726785021731,22.818486068069703,1146.025146484375,2737.53662109375,2300.047119140625
15,42.91410727272518,94.01690968777163,24.497509210087127,1058.9727783203125,2559.414306640625,1985.314208984375
16,38.636026077270216,93.20655152532596,26.17653235210455,958.1195068359375,2345.46337890625,1674.390380859375
17,34.35794488181526,92.39619336288028,27.85555549412198,850.7075805664062,2090.085693359375,1376.7784423828125
18,30.07986368636029,91.58583520043462,29.534578636139404,734.7814331054688,1759.508056640625,1035.70849609375
19,25.801782490905325,90.77547703798894,31.21360177815683,548.2191772460938,1220.4771728515625,562.1871337890625
20,64.30451325,98.0687005,16.1023935,-17.961490631103516,34.57347869873047,26.59273910522461
21,59.93014934485879,97.25834233755432,17.51166205202732,642.8077392578125,1596.35302734375,1738.614501953125
22,55.555785439717575,96.44798417510866,18.920930604054632,934.3370361328125,2588.159423828125,2580.927978515625
23,51.18142153457636,95.63762601266298,20.33019915608195,1006.4223022460938,2925.698974609375,2639.880126953125
24,46.80705762943515,94.82726785021731,21.739467708109263,949.958251953125,2837.566162109375,2340.651123046875
25,42.43269372429394,94.01690968777163,23.14873626013658,870.796142578125,2637.783203125,2002.415771484375
26,38.058329819152725,93.20655152532596,24.558004812163894,787.6739501953125,2415.56591796875,1704.38623046875
27,33.68396591401151,92.39619336288028,25.96727336419121,703.36474609375,2147.204345703125,1392.2437744140625
28,29.3096020088703,91.58583520043462,27.376541916218528,603.361328125,1804.95654296875,1047.9088134765625
29,24.93523810372909,90.77547703798894,28.78581046824584,403.2792663574219,1096.4638671875,466.5030822753906
30,64.30451325,98.0687005,16.1023935,-11.771242141723633,33.83231735229492,30.298189163208008
31,59.85085740118334,97.25834233755432,17.236433625673087,515.3494262695312,1641.7701416015625,1760.3392333984375
32,55.39720155236669,96.44798417510866,18.370473751346168,741.31689453125,2682.10205078125,2643.582275390625
33,50.94354570355003,95.63762601266298,19.504513877019253,794.5777587890625,3025.255859375,2705.372802734375
34,46.48988985473338,94.82726785021731,20.638554002692338,750.0961303710938,2926.566650390625,2380.3857421875
35,42.03623400591672,94.01690968777163,21.772594128365423,682.9235229492188,2710.445556640625,2040.5662841796875
36,37.58257815710006,93.20655152532596,22.906634254038508,610.980224609375,2467.432861328125,1721.8055419921875
37,33.12892230828341,92.39619336288028,24.04067437971159,548.7164916992188,2203.882080078125,1412.4913330078125
38,28.675266459466748,91.58583520043462,25.174714505384674,471.5495300292969,1857.201171875,1072.7183837890625
39,24.22161061065009,90.77547703798894,26.30875463105776,299.62750244140625,1040.130126953125,429.0631408691406
40,64.30451325,98.0687005,16.1023935,-12.007765769958496,35.12204360961914,41.23038864135742
41,59.78886420677998,97.25834233755432,16.956800396508662,391.529541015625,1689.904541015625,1811.352783203125
42,55.27321516355996,96.44798417510866,17.811207293017322,547.2738647460938,2766.805908203125,2711.70458984375
43,50.75756612033994,95.63762601266298,18.665614189525982,578.3519897460938,3096.610595703125,2751.677001953125
44,46.24191707711992,94.82726785021731,19.52002108603464,535.1917724609375,2991.929443359375,2424.573486328125
45,41.7262680338999,94.01690968777163,20.374427982543303,488.8631896972656,2775.98193359375,2090.088623046875
46,37.210618990679876,93.20655152532596,21.22883487905196,439.1886901855469,2525.458740234375,1769.0550537109375
47,32.69496994745985,92.39619336288028,22.08324177556062,392.2599792480469,2254.47509765625,1463.8507080078125
48,28.179320904239837,91.58583520043462,22.93764867206928,333.1396484375,1887.312255859375,1099.0606689453125
49,23.663671861019814,90.77547703798894,23.79205556857794,241.8425750732422,1245.2249755859375,564.392333984375
50,64.30451325,98.0687005,16.1023935,-13.265495300292969,35.373497009277344,40.51312255859375
51,59.74441055365485,97.25834233755432,16.67384850708382,255.03257751464844,1700.8211669921875,1810.5303955078125
52,55.184307857309705,96.44798417510866,17.245303514167638,339.9040222167969,2827.634521484375,2793.56689453125
53,50.624205160964564,95.63762601266298,17.816758521251458,350.5706481933594,3157.00341796875,2806.753173828125
54,46.06410246461941,94.82726785021731,18.388213528335278,322.3546447753906,3052.644775390625,2476.198974609375
55,41.50399976827427,94.01690968777163,18.959668535419095,291.2415771484375,2831.722900390625,2147.297607421875
